ts,price
2026-05-14 17:05:40.303,335.74
2026-05-14 17:05:40.770,340.0
2026-05-14 17:05:41.227,339.0
2026-05-14 17:05:41.507,335.26
2026-05-14 17:05:42.370,337.32
2026-05-14 17:05:42.540,337.32
2026-05-14 17:05:42.540,337.32
2026-05-14 17:05:42.540,335.0
2026-05-14 17:05:43.499,340.0
2026-05-14 17:05:43.572,338.49
2026-05-14 17:05:43.911,338.49
2026-05-14 17:05:44.126,335.01
2026-05-14 17:05:44.523,339.99
2026-05-14 17:05:44.916,337.79
2026-05-14 17:05:44.985,337.79
2026-05-14 17:05:44.985,337.79
2026-05-14 17:05:45.118,339.99
2026-05-14 17:05:45.611,336.52
2026-05-14 17:05:45.986,336.53
2026-05-14 17:05:47.142,340.97
2026-05-14 17:05:47.142,340.97
2026-05-14 17:05:47.347,340.97
2026-05-14 17:05:48.149,335.98
2026-05-14 17:05:48.360,335.98
2026-05-14 17:05:48.428,335.98
2026-05-14 17:05:48.428,335.98
2026-05-14 17:05:48.428,340.1
2026-05-14 17:05:48.428,335.0
2026-05-14 17:05:49.432,337.32
2026-05-14 17:05:50.504,340.1
2026-05-14 17:05:49.901,336.02
2026-05-14 17:05:50.638,340.0
2026-05-14 17:05:51.377,340.0
2026-05-14 17:05:51.598,332.0
2026-05-14 17:05:52.413,335.78
2026-05-14 17:05:52.477,335.78
2026-05-14 17:05:52.477,335.78
2026-05-14 17:05:52.477,336.02
2026-05-14 17:05:53.354,332.0
2026-05-14 17:05:53.417,332.0
2026-05-14 17:05:53.551,332.0
2026-05-14 17:05:53.815,336.02
2026-05-14 17:05:54.554,333.4
2026-05-14 17:05:55.540,330.01
2026-05-14 17:05:55.812,332.22
2026-05-14 17:05:55.966,332.22
2026-05-14 17:05:55.966,332.22
2026-05-14 17:05:56.021,330.28
2026-05-14 17:05:56.972,332.22
2026-05-14 17:05:57.049,332.0
2026-05-14 17:05:57.128,332.41
2026-05-14 17:05:57.251,336.28
2026-05-14 17:05:57.321,332.0
2026-05-14 17:05:58.126,335.06
2026-05-14 17:05:58.255,335.06
2026-05-14 17:05:58.389,333.52
2026-05-14 17:05:59.290,336.28
2026-05-14 17:05:59.290,336.28
2026-05-14 17:05:59.428,336.28
2026-05-14 17:05:59.428,336.28
2026-05-14 17:05:59.428,337.02
2026-05-14 17:05:59.630,333.52
2026-05-14 17:06:00.230,336.11
2026-05-14 17:06:00.824,335.0
2026-05-14 17:06:01.214,336.12
2026-05-14 17:06:02.049,337.3
2026-05-14 17:06:01.558,334.64
2026-05-14 17:06:02.244,337.3
2026-05-14 17:06:02.382,337.3
2026-05-14 17:06:03.271,334.08
2026-05-14 17:06:02.577,337.85
2026-05-14 17:06:03.271,334.08
2026-05-14 17:06:04.614,338.73
2026-05-14 17:06:03.875,333.75
2026-05-14 17:06:04.614,338.73
2026-05-14 17:06:04.922,333.45
2026-05-14 17:06:05.238,339.0
2026-05-14 17:06:05.680,336.31
2026-05-14 17:06:06.803,342.11
2026-05-14 17:06:06.378,335.0
2026-05-14 17:06:06.803,342.11
2026-05-14 17:06:07.214,335.0
2026-05-14 17:06:07.693,339.4
2026-05-14 17:06:08.017,337.26
2026-05-14 17:06:08.726,337.75
2026-05-14 17:06:09.347,343.3
2026-05-14 17:06:09.860,343.25
2026-05-14 17:06:10.666,341.15
2026-05-14 17:06:10.884,343.51
2026-05-14 17:06:11.442,343.94
2026-05-14 17:06:11.000,341.11
2026-05-14 17:06:11.754,343.22
2026-05-14 17:06:11.973,343.21
2026-05-14 17:06:11.973,343.22
2026-05-14 17:06:12.444,341.68
2026-05-14 17:06:12.444,335.55
2026-05-14 17:06:13.378,343.22
2026-05-14 17:06:13.459,343.17
2026-05-14 17:06:14.490,340.11
2026-05-14 17:06:14.056,343.22
2026-05-14 17:06:14.558,340.46
2026-05-14 17:06:14.623,340.46
2026-05-14 17:06:14.825,349.0
2026-05-14 17:06:15.657,341.51
2026-05-14 17:06:17.057,345.06
2026-05-14 17:06:17.057,345.06
2026-05-14 17:06:17.168,345.06
2026-05-14 17:06:17.436,345.84
2026-05-14 17:06:17.658,341.62
2026-05-14 17:06:18.204,345.37
2026-05-14 17:06:18.459,345.37
2026-05-14 17:06:18.459,343.32
2026-05-14 17:06:19.491,346.6
2026-05-14 17:06:19.491,343.89
2026-05-14 17:06:19.693,346.6
2026-05-14 17:06:20.557,345.0
2026-05-14 17:06:21.700,347.42
2026-05-14 17:06:21.700,347.42
2026-05-14 17:06:21.769,347.42
2026-05-14 17:06:21.769,345.01
2026-05-14 17:06:22.785,348.48
2026-05-14 17:06:22.785,348.48
2026-05-14 17:06:23.411,348.99
2026-05-14 17:06:23.007,346.37
2026-05-14 17:06:23.411,348.99
2026-05-14 17:06:23.557,347.06
2026-05-14 17:06:24.307,350.85
2026-05-14 17:06:24.307,350.85
2026-05-14 17:06:24.307,353.41
2026-05-14 17:06:24.307,347.61
2026-05-14 17:06:25.237,352.28
2026-05-14 17:06:25.443,352.89
2026-05-14 17:06:25.443,354.64
2026-05-14 17:06:25.930,350.36
2026-05-14 17:06:25.992,354.21
2026-05-14 17:06:26.605,348.4
2026-05-14 17:06:26.519,354.33
2026-05-14 17:06:27.845,350.26
2026-05-14 17:06:27.845,351.57
2026-05-14 17:06:28.427,349.97
2026-05-14 17:06:28.765,349.98
2026-05-14 17:06:29.169,350.0
2026-05-14 17:06:29.169,350.02
2026-05-14 17:06:29.669,354.9
2026-05-14 17:06:30.198,349.3
2026-05-14 17:06:30.198,349.3
2026-05-14 17:06:31.281,355.0
2026-05-14 17:06:31.281,355.0
2026-05-14 17:06:31.420,355.0
2026-05-14 17:06:31.420,351.3
2026-05-14 17:06:32.355,352.54
2026-05-14 17:06:32.547,352.54
2026-05-14 17:06:32.629,351.35
2026-05-14 17:06:32.629,354.0
2026-05-14 17:06:33.589,354.0
2026-05-14 17:06:33.802,354.0
2026-05-14 17:06:34.060,355.0
2026-05-14 17:06:33.928,352.95
2026-05-14 17:06:34.694,354.13
2026-05-14 17:06:35.033,353.7
2026-05-14 17:06:35.106,354.4
2026-05-14 17:06:35.106,355.0
2026-05-14 17:06:35.300,353.54
2026-05-14 17:06:36.047,355.0
2026-05-14 17:06:36.565,354.24
2026-05-14 17:06:37.085,355.0
2026-05-14 17:06:37.359,355.0
2026-05-14 17:06:37.359,355.0
2026-05-14 17:06:38.037,350.77
2026-05-14 17:06:38.245,356.65
2026-05-14 17:06:38.245,356.65
2026-05-14 17:06:38.385,356.65
2026-05-14 17:06:38.385,356.65
2026-05-14 17:06:39.059,356.19
2026-05-14 17:06:38.853,360.0
2026-05-14 17:06:39.393,358.99
2026-05-14 17:06:40.124,356.53
2026-05-14 17:06:39.869,359.71
2026-05-14 17:06:40.449,358.98
2026-05-14 17:06:40.449,359.96
2026-05-14 17:06:41.341,355.25
2026-05-14 17:06:41.475,355.4
2026-05-14 17:06:41.634,355.39
2026-05-14 17:06:41.634,355.14
2026-05-14 17:06:41.634,355.4
2026-05-14 17:06:42.653,355.15
2026-05-14 17:06:42.715,355.01
2026-05-14 17:06:42.776,355.15
2026-05-14 17:06:42.776,355.4
2026-05-14 17:06:43.141,354.62
2026-05-14 17:06:43.809,355.39
2026-05-14 17:06:43.879,355.39
2026-05-14 17:06:43.879,355.4
2026-05-14 17:06:44.433,351.8
2026-05-14 17:06:44.901,351.81
2026-05-14 17:06:45.165,351.8
2026-05-14 17:06:45.165,351.75
2026-05-14 17:06:46.048,352.59
2026-05-14 17:06:46.048,348.6
2026-05-14 17:06:46.478,352.19
2026-05-14 17:06:46.951,348.3
2026-05-14 17:06:47.017,351.36
2026-05-14 17:06:47.731,348.16
2026-05-14 17:06:47.953,351.64
2026-05-14 17:06:48.023,351.64
2026-05-14 17:06:48.023,351.65
2026-05-14 17:06:48.023,345.55
2026-05-14 17:06:49.029,347.46
2026-05-14 17:06:49.095,347.65
2026-05-14 17:06:49.704,350.47
2026-05-14 17:06:49.704,345.92
2026-05-14 17:06:50.104,349.0
2026-05-14 17:06:50.510,348.39
2026-05-14 17:06:50.510,349.85
2026-05-14 17:06:51.179,348.71
2026-05-14 17:06:51.316,351.0
2026-05-14 17:06:52.031,349.06
2026-05-14 17:06:52.320,351.0
2026-05-14 17:06:53.276,352.41
2026-05-14 17:06:53.321,352.41
2026-05-14 17:06:53.394,352.41
2026-05-14 17:06:53.728,351.3
2026-05-14 17:06:54.068,353.54
2026-05-14 17:06:54.068,353.54
2026-05-14 17:06:55.010,354.0
2026-05-14 17:06:54.805,352.1
2026-05-14 17:06:55.010,354.0
2026-05-14 17:06:55.392,352.74
2026-05-14 17:06:55.695,354.77
2026-05-14 17:06:56.021,354.0
2026-05-14 17:06:56.099,354.0
2026-05-14 17:06:56.794,355.4
2026-05-14 17:06:56.932,355.25
2026-05-14 17:06:57.839,355.26
2026-05-14 17:06:57.839,355.43
2026-05-14 17:06:57.839,356.0
2026-05-14 17:06:58.820,351.13
2026-05-14 17:06:58.943,350.9
2026-05-14 17:06:59.632,358.44
2026-05-14 17:07:00.298,356.01
2026-05-14 17:07:01.012,356.96
2026-05-14 17:07:01.293,356.0
2026-05-14 17:07:01.427,356.02
2026-05-14 17:07:01.935,358.13
2026-05-14 17:07:01.600,356.0
2026-05-14 17:07:02.142,356.75
2026-05-14 17:07:02.610,357.55
2026-05-14 17:07:02.818,356.46
2026-05-14 17:07:02.818,354.0
2026-05-14 17:07:03.371,358.6
2026-05-14 17:07:03.770,356.03
2026-05-14 17:07:04.037,355.74
2026-05-14 17:07:05.037,357.55
2026-05-14 17:07:05.111,356.44
2026-05-14 17:07:06.127,357.73
2026-05-14 17:07:05.587,354.0
2026-05-14 17:07:06.267,357.67
2026-05-14 17:07:06.553,357.75
2026-05-14 17:07:06.553,357.59
2026-05-14 17:07:07.185,354.75
2026-05-14 17:07:07.547,356.8
2026-05-14 17:07:07.664,356.8
2026-05-14 17:07:07.664,356.8
2026-05-14 17:07:08.778,355.66
2026-05-14 17:07:08.847,356.41
2026-05-14 17:07:08.975,356.41
2026-05-14 17:07:09.241,357.06
2026-05-14 17:07:09.793,355.67
2026-05-14 17:07:09.793,356.4
2026-05-14 17:07:10.147,356.4
2026-05-14 17:07:10.147,356.4
2026-05-14 17:07:10.275,355.68
2026-05-14 17:07:11.243,355.7
2026-05-14 17:07:11.920,355.7
2026-05-14 17:07:12.997,356.4
2026-05-14 17:07:12.997,356.4
2026-05-14 17:07:13.732,356.38
2026-05-14 17:07:13.732,356.34
2026-05-14 17:07:13.732,356.11
2026-05-14 17:07:14.630,357.15
2026-05-14 17:07:14.738,356.11
2026-05-14 17:07:15.595,357.15
2026-05-14 17:07:15.798,356.12
2026-05-14 17:07:15.941,356.12
2026-05-14 17:07:16.474,357.16
2026-05-14 17:07:16.639,355.0
2026-05-14 17:07:16.790,355.0
2026-05-14 17:07:17.513,357.16
2026-05-14 17:07:18.038,356.83
2026-05-14 17:07:18.180,358.69
2026-05-14 17:07:18.316,355.0
2026-05-14 17:07:18.395,358.69
2026-05-14 17:07:19.415,358.34
2026-05-14 17:07:21.969,362.0
2026-05-14 17:07:21.969,362.0
2026-05-14 17:07:22.234,361.11
2026-05-14 17:07:22.234,363.64
2026-05-14 17:07:22.848,363.0
2026-05-14 17:07:23.738,363.71
2026-05-14 17:07:23.872,363.0
2026-05-14 17:07:24.279,364.2
2026-05-14 17:07:24.279,364.2
2026-05-14 17:07:25.336,365.7
2026-05-14 17:07:25.336,365.7
2026-05-14 17:07:25.868,364.21
2026-05-14 17:07:26.328,366.0
2026-05-14 17:07:26.469,364.68
2026-05-14 17:07:26.469,366.0
2026-05-14 17:07:26.793,364.22
2026-05-14 17:07:27.332,364.5
2026-05-14 17:07:27.873,363.71
2026-05-14 17:07:28.210,366.07
2026-05-14 17:07:28.745,364.23
2026-05-14 17:07:29.294,364.83
2026-05-14 17:07:29.753,364.83
2026-05-14 17:07:29.753,364.82
2026-05-14 17:07:29.753,363.73
2026-05-14 17:07:30.355,365.68
2026-05-14 17:07:30.626,365.68
2026-05-14 17:07:30.967,365.68
2026-05-14 17:07:30.967,363.74
2026-05-14 17:07:31.707,366.94
2026-05-14 17:07:31.967,366.88
2026-05-14 17:07:32.570,366.89
2026-05-14 17:07:32.570,366.99
2026-05-14 17:07:33.139,364.88
2026-05-14 17:07:33.072,367.0
2026-05-14 17:07:33.907,366.0
2026-05-14 17:07:33.907,367.0
2026-05-14 17:07:34.826,364.0
2026-05-14 17:07:34.826,365.7
2026-05-14 17:07:35.045,364.86
2026-05-14 17:07:35.105,366.84
2026-05-14 17:07:35.631,366.01
2026-05-14 17:07:36.042,367.0
2026-05-14 17:07:36.042,366.0
2026-05-14 17:07:36.655,367.0
2026-05-14 17:07:38.197,363.14
2026-05-14 17:07:38.197,366.07
2026-05-14 17:07:39.258,363.72
2026-05-14 17:07:39.392,363.72
2026-05-14 17:07:39.392,363.14
2026-05-14 17:07:40.045,364.8
2026-05-14 17:07:40.380,364.7
2026-05-14 17:07:41.451,364.7
2026-05-14 17:07:41.993,361.0
2026-05-14 17:07:41.451,364.8
2026-05-14 17:07:42.432,361.19
2026-05-14 17:07:43.450,363.74
2026-05-14 17:07:43.179,361.0
2026-05-14 17:07:43.450,363.74
2026-05-14 17:07:44.185,364.96
2026-05-14 17:07:44.455,361.0
2026-05-14 17:07:44.655,365.0
2026-05-14 17:07:45.313,361.0
2026-05-14 17:07:46.518,363.37
2026-05-14 17:07:46.584,362.06
2026-05-14 17:07:46.584,361.76
2026-05-14 17:07:47.069,364.98
2026-05-14 17:07:47.584,364.36
2026-05-14 17:07:48.288,361.56
2026-05-14 17:07:47.857,366.3
2026-05-14 17:07:48.370,363.6
2026-05-14 17:07:49.003,366.24
2026-05-14 17:07:48.869,362.41
2026-05-14 17:07:49.325,364.36
2026-05-14 17:07:49.497,364.36
2026-05-14 17:07:50.198,364.0
2026-05-14 17:07:50.384,366.59
2026-05-14 17:07:50.589,366.6
2026-05-14 17:07:51.667,364.63
2026-05-14 17:07:52.026,364.49
2026-05-14 17:07:52.655,367.0
2026-05-14 17:07:53.482,364.56
2026-05-14 17:07:53.728,366.6
2026-05-14 17:07:54.058,366.6
2026-05-14 17:07:54.058,366.79
2026-05-14 17:07:54.058,367.0
2026-05-14 17:07:54.408,366.6
2026-05-14 17:07:54.758,366.99
2026-05-14 17:07:55.234,366.61
2026-05-14 17:07:55.854,366.81
2026-05-14 17:07:57.287,367.0
2026-05-14 17:07:57.287,366.82
2026-05-14 17:07:58.317,366.82
2026-05-14 17:08:00.572,366.82
2026-05-14 17:08:00.982,365.75
2026-05-14 17:08:01.606,366.92
2026-05-14 17:08:02.154,367.0
2026-05-14 17:08:02.349,366.91
2026-05-14 17:08:03.314,364.19
2026-05-14 17:08:03.739,366.3
2026-05-14 17:08:03.739,366.9
2026-05-14 17:08:03.739,361.0
2026-05-14 17:08:04.769,363.3
2026-05-14 17:08:06.179,357.74
2026-05-14 17:08:06.812,359.21
2026-05-14 17:08:07.021,359.92
2026-05-14 17:08:07.438,357.74
2026-05-14 17:08:07.438,357.4
2026-05-14 17:08:08.187,360.0
2026-05-14 17:08:09.250,357.4
2026-05-14 17:08:10.043,360.53
2026-05-14 17:08:09.504,357.16
2026-05-14 17:08:10.529,358.68
2026-05-14 17:08:11.366,359.45
2026-05-14 17:08:11.366,358.78
2026-05-14 17:08:11.366,357.32
2026-05-14 17:08:12.039,357.32
2026-05-14 17:08:13.329,359.47
2026-05-14 17:08:13.329,357.74
2026-05-14 17:08:14.160,356.41
2026-05-14 17:08:13.950,359.92
2026-05-14 17:08:14.353,356.41
2026-05-14 17:08:15.168,359.26
2026-05-14 17:08:14.967,356.33
2026-05-14 17:08:15.405,358.93
2026-05-14 17:08:15.804,356.33
2026-05-14 17:08:16.081,360.0
2026-05-14 17:08:16.545,357.31
2026-05-14 17:08:16.776,357.31
2026-05-14 17:08:18.039,359.51
2026-05-14 17:08:18.174,358.02
2026-05-14 17:08:18.174,357.65
2026-05-14 17:08:19.026,359.51
2026-05-14 17:08:19.026,359.51
2026-05-14 17:08:19.577,360.2
2026-05-14 17:08:20.428,358.05
2026-05-14 17:08:20.489,360.52
2026-05-14 17:08:20.616,358.69
2026-05-14 17:08:21.437,360.99
2026-05-14 17:08:21.437,359.63
2026-05-14 17:08:23.082,361.2
2026-05-14 17:08:23.432,362.0
2026-05-14 17:08:23.704,360.33
2026-05-14 17:08:23.704,359.65
2026-05-14 17:08:24.580,364.51
2026-05-14 17:08:24.983,364.95
2026-05-14 17:08:24.983,366.38
2026-05-14 17:08:26.141,364.52
2026-05-14 17:08:26.281,364.61
2026-05-14 17:08:26.281,366.37
2026-05-14 17:08:27.051,364.84
2026-05-14 17:08:28.130,365.8
2026-05-14 17:08:29.408,364.47
2026-05-14 17:08:29.692,364.71
2026-05-14 17:08:30.095,364.71
2026-05-14 17:08:30.095,366.66
2026-05-14 17:08:30.917,364.5
2026-05-14 17:08:30.917,364.78
2026-05-14 17:08:31.891,367.0
2026-05-14 17:08:32.018,365.3
2026-05-14 17:08:32.160,365.3
2026-05-14 17:08:32.160,365.28
2026-05-14 17:08:32.510,363.47
2026-05-14 17:08:33.173,367.3
2026-05-14 17:08:33.706,365.54
2026-05-14 17:08:34.441,366.29
2026-05-14 17:08:35.340,368.42
2026-05-14 17:08:35.243,364.58
2026-05-14 17:08:35.340,368.42
2026-05-14 17:08:37.623,365.99
2026-05-14 17:08:38.576,366.3
2026-05-14 17:08:38.576,365.99
2026-05-14 17:08:39.599,368.99
2026-05-14 17:08:40.297,365.69
2026-05-14 17:08:40.568,369.0
2026-05-14 17:08:40.568,369.0
2026-05-14 17:08:41.615,366.83
2026-05-14 17:08:42.190,366.98
2026-05-14 17:08:43.170,366.97
2026-05-14 17:08:43.170,367.0
2026-05-14 17:08:43.237,368.48
2026-05-14 17:08:43.331,366.4
2026-05-14 17:08:43.943,366.4
2026-05-14 17:08:45.336,367.04
2026-05-14 17:08:45.336,367.03
2026-05-14 17:08:45.336,366.73
2026-05-14 17:08:45.436,366.73
2026-05-14 17:08:46.756,366.73
2026-05-14 17:08:48.037,367.03
2026-05-14 17:08:48.037,367.03
2026-05-14 17:08:48.937,366.6
2026-05-14 17:08:49.067,367.03
2026-05-14 17:08:49.201,367.03
2026-05-14 17:08:49.613,362.87
2026-05-14 17:08:49.613,352.0
2026-05-14 17:08:49.815,366.36
2026-05-14 17:08:50.377,361.84
2026-05-14 17:08:50.784,361.37
2026-05-14 17:08:51.001,366.67
2026-05-14 17:08:51.441,359.78
2026-05-14 17:08:52.297,364.87
2026-05-14 17:08:52.297,358.78
2026-05-14 17:08:52.297,358.78
2026-05-14 17:08:53.394,365.77
2026-05-14 17:08:53.793,362.68
2026-05-14 17:08:55.242,363.93
2026-05-14 17:08:56.075,368.0
2026-05-14 17:08:55.407,362.99
2026-05-14 17:08:56.416,364.77
2026-05-14 17:08:56.621,365.03
2026-05-14 17:08:56.621,364.06
2026-05-14 17:08:56.621,361.37
2026-05-14 17:08:57.022,367.8
2026-05-14 17:08:57.428,364.15
2026-05-14 17:08:58.836,367.06
2026-05-14 17:08:58.903,366.07
2026-05-14 17:08:58.903,364.49
2026-05-14 17:08:58.903,368.09
2026-05-14 17:08:59.849,367.69
2026-05-14 17:09:00.590,366.88
2026-05-14 17:09:00.590,367.81
2026-05-14 17:09:01.409,367.0
2026-05-14 17:09:01.409,369.74
2026-05-14 17:09:02.522,366.83
2026-05-14 17:09:02.849,368.98
2026-05-14 17:09:03.113,370.0
2026-05-14 17:09:03.113,370.0
2026-05-14 17:09:04.192,369.57
2026-05-14 17:09:04.676,369.74
2026-05-14 17:09:04.998,369.67
2026-05-14 17:09:05.113,369.74
2026-05-14 17:09:05.113,370.0
2026-05-14 17:09:05.514,369.68
2026-05-14 17:09:06.122,369.99
2026-05-14 17:09:06.406,370.16
2026-05-14 17:09:06.729,371.21
2026-05-14 17:09:06.529,369.99
2026-05-14 17:09:07.050,371.21
2026-05-14 17:09:08.011,371.04
2026-05-14 17:09:08.147,371.21
2026-05-14 17:09:08.147,371.65
2026-05-14 17:09:08.213,371.0
2026-05-14 17:09:08.953,371.0
2026-05-14 17:09:09.632,371.01
2026-05-14 17:09:09.764,371.21
2026-05-14 17:09:10.030,370.26
2026-05-14 17:09:10.370,369.0
2026-05-14 17:09:10.232,371.21
2026-05-14 17:09:10.698,369.6
2026-05-14 17:09:11.535,369.75
2026-05-14 17:09:11.535,369.6
2026-05-14 17:09:11.746,368.61
2026-05-14 17:09:12.446,367.2
2026-05-14 17:09:12.552,369.61
2026-05-14 17:09:12.552,369.61
2026-05-14 17:09:14.102,365.68
2026-05-14 17:09:14.102,366.48
2026-05-14 17:09:14.317,366.87
2026-05-14 17:09:15.933,363.86
2026-05-14 17:09:16.335,365.51
2026-05-14 17:09:17.953,363.45
2026-05-14 17:09:18.425,366.37
2026-05-14 17:09:18.769,363.25
2026-05-14 17:09:19.039,365.52
2026-05-14 17:09:19.205,363.25
2026-05-14 17:09:20.071,364.69
2026-05-14 17:09:20.554,364.68
2026-05-14 17:09:21.387,365.42
2026-05-14 17:09:22.058,365.42
2026-05-14 17:09:22.160,366.93
2026-05-14 17:09:22.614,365.42
2026-05-14 17:09:23.399,365.42
2026-05-14 17:09:23.624,365.68
2026-05-14 17:09:24.434,362.64
2026-05-14 17:09:24.511,361.96
2026-05-14 17:09:24.511,361.96
2026-05-14 17:09:24.642,363.62
2026-05-14 17:09:25.455,361.66
2026-05-14 17:09:25.527,361.66
2026-05-14 17:09:26.419,361.52
2026-05-14 17:09:26.935,359.78
2026-05-14 17:09:26.568,362.94
2026-05-14 17:09:27.248,361.0
2026-05-14 17:09:28.454,360.0
2026-05-14 17:09:28.454,360.0
2026-05-14 17:09:29.256,359.02
2026-05-14 17:09:29.256,362.58
2026-05-14 17:09:30.148,360.3
2026-05-14 17:09:30.752,361.71
2026-05-14 17:09:32.816,361.83
2026-05-14 17:09:32.816,361.83
2026-05-14 17:09:32.816,362.4
2026-05-14 17:09:33.783,359.03
2026-05-14 17:09:33.859,359.03
2026-05-14 17:09:34.229,359.03
2026-05-14 17:09:34.753,364.04
2026-05-14 17:09:35.532,361.39
2026-05-14 17:09:35.532,359.89
2026-05-14 17:09:35.532,364.4
2026-05-14 17:09:36.273,362.0
2026-05-14 17:09:36.868,361.82
2026-05-14 17:09:37.734,362.71
2026-05-14 17:09:37.877,362.08
2026-05-14 17:09:38.003,362.08
2026-05-14 17:09:38.294,363.58
2026-05-14 17:09:38.207,360.6
2026-05-14 17:09:39.047,362.7
2026-05-14 17:09:39.707,363.75
2026-05-14 17:09:39.707,361.54
2026-05-14 17:09:40.724,363.44
2026-05-14 17:09:41.134,362.1
2026-05-14 17:09:41.612,363.75
2026-05-14 17:09:43.045,363.75
2026-05-14 17:09:43.045,364.97
2026-05-14 17:09:43.045,362.29
2026-05-14 17:09:43.811,364.6
2026-05-14 17:09:45.804,363.48
2026-05-14 17:09:47.012,364.2
2026-05-14 17:09:47.012,364.2
2026-05-14 17:09:47.123,363.87
2026-05-14 17:09:48.010,364.5
2026-05-14 17:09:48.010,364.5
2026-05-14 17:09:48.159,363.89
2026-05-14 17:09:49.032,364.56
2026-05-14 17:09:50.069,364.52
2026-05-14 17:09:50.948,364.59
2026-05-14 17:09:50.948,364.78
2026-05-14 17:09:51.015,363.89
2026-05-14 17:09:51.999,363.9
2026-05-14 17:09:52.415,363.89
2026-05-14 17:09:53.125,362.91
2026-05-14 17:09:53.262,363.5
2026-05-14 17:09:56.080,362.53
2026-05-14 17:09:56.825,361.86
2026-05-14 17:09:57.020,364.2
2026-05-14 17:09:58.792,361.82
2026-05-14 17:09:58.792,362.02
2026-05-14 17:09:58.932,363.74
2026-05-14 17:09:59.618,363.64
